ID,Name,Age,Gender,Sales,Profit,Date,Category,Discount
4451,David,25,nan,,,nan,Clothing,5
4452,Bob,20,Other,,,15/02/2023,Furniture,5
4453,Bob,30,nan,100,,01/01/2023,Clothing,N/A
4454,Charlie,35,Other,100,,nan,nan,20
4455,David,30,Other,200,40,01/01/2023,Furniture,10
4456,Bob,25,Other,200,,InvalidDate,Clothing,15
4457,Bob,20,nan,200,40,InvalidDate,Furniture,20
4458,David,25,nan,400,10,15/02/2023,Grocery,N/A
4459,Eve,30,Other,,10,15/02/2023,Furniture,20
4460,David,25,Male,300,,15/02/2023,Furniture,5
4461,Charlie,,Male,400,,15/02/2023,Clothing,20
4462,Eve,30,Male,,,01/01/2023,Furniture,20
4463,Alice,25,Female,300,10,15/02/2023,nan,20
4464,David,20,Male,200,30,01/01/2023,Electronics,15
4465,Charlie,25,nan,300,10,nan,Grocery,N/A
4466,Eve,20,Male,100,,nan,Clothing,20
4467,David,,nan,100,30,InvalidDate,Furniture,20
4468,Bob,25,Female,,30,InvalidDate,Furniture,15
4469,David,,nan,400,20,01/01/2023,Furniture,10
4470,Alice,30,nan,200,40,15/02/2023,Grocery,20
4471,David,20,nan,,,InvalidDate,Electronics,20
4472,Eve,30,Male,200,40,01/01/2023,nan,10
4473,Eve,20,Other,100,20,InvalidDate,nan,20
4474,David,,nan,400,40,15/02/2023,Clothing,20
4475,Eve,35,Male,400,,01/01/2023,Electronics,20
4476,Bob,25,Male,100,20,InvalidDate,Electronics,N/A
4477,David,,Male,300,40,15/02/2023,Grocery,5
4478,Bob,20,Other,400,10,01/01/2023,Furniture,N/A
4479,Bob,20,Other,300,30,01/01/2023,Electronics,10
4480,Charlie,20,Other,200,20,01/01/2023,Furniture,N/A
4481,David,20,Other,400,10,nan,Grocery,N/A
4482,Eve,25,Female,100,,01/01/2023,Clothing,15
4483,Bob,30,Other,300,30,InvalidDate,Clothing,10
4484,Charlie,35,Other,200,20,01/01/2023,Furniture,10
4485,David,25,Other,200,30,01/01/2023,Furniture,10
4486,David,20,nan,400,20,01/01/2023,Electronics,N/A
4487,Alice,25,nan,400,20,01/01/2023,Grocery,10
4488,Alice,,Other,,40,01/01/2023,Clothing,15
4489,Bob,20,Female,,30,nan,Electronics,20
4490,Alice,35,nan,400,30,15/02/2023,nan,N/A
4491,Bob,20,Male,,10,nan,Electronics,20
4492,Eve,35,nan,100,,InvalidDate,Furniture,20
4493,Bob,35,Male,100,10,15/02/2023,nan,N/A
4494,Alice,30,nan,,40,InvalidDate,Electronics,N/A
4495,Eve,30,Other,400,20,01/01/2023,Grocery,10
4496,Alice,25,nan,100,40,InvalidDate,Clothing,15
4497,Bob,25,Other,200,40,nan,nan,N/A
4498,Charlie,35,Other,400,10,nan,Grocery,20
4499,David,20,nan,300,20,01/01/2023,Electronics,N/A
4500,Alice,,Male,300,,01/01/2023,Furniture,15
4501,Bob,,Male,400,40,15/02/2023,Furniture,5
4502,Eve,20,nan,,,nan,Grocery,20
4503,Alice,20,Other,100,20,nan,Furniture,5
4504,Alice,30,Male,100,20,15/02/2023,Clothing,5
4505,David,,Female,400,10,nan,Grocery,15
4506,Bob,35,Other,200,30,15/02/2023,Grocery,N/A
4507,Charlie,25,nan,,10,nan,Furniture,5
4508,Eve,30,Other,200,,InvalidDate,Grocery,10
4509,Bob,,Female,400,10,InvalidDate,Electronics,N/A
4510,Eve,20,Female,400,20,15/02/2023,nan,20
4511,Alice,,Male,200,40,15/02/2023,nan,N/A
4512,David,35,Female,300,30,01/01/2023,Furniture,15
4513,David,30,Other,400,20,nan,Clothing,15
4514,Charlie,20,Male,,40,InvalidDate,Clothing,20
4515,David,35,Female,200,,01/01/2023,Furniture,20
4516,Alice,25,Male,300,,nan,Furniture,20
4517,Charlie,30,Male,200,,InvalidDate,Grocery,15
4518,Bob,35,nan,300,10,nan,Clothing,N/A
4519,David,35,Male,300,,15/02/2023,nan,5
4520,Charlie,20,Male,,,InvalidDate,Furniture,5
4521,Alice,25,Female,400,10,InvalidDate,nan,10
4522,Eve,35,Other,300,40,01/01/2023,nan,15
4523,Eve,30,Other,400,20,nan,Clothing,20
4524,Alice,35,Female,,30,15/02/2023,nan,N/A
4525,Alice,,Other,400,nan,15/02/2023,Grocery,15
4526,Eve,30,Male,100,,nan,Grocery,10
4527,Charlie,30,nan,300,,nan,Clothing,5
4528,Eve,35,Male,,10,15/02/2023,Grocery,N/A
4529,Alice,20,Male,200,10,nan,Furniture,5
4530,David,30,nan,,10,01/01/2023,Clothing,N/A
4531,Bob,,Female,300,30,nan,nan,20
4532,David,20,Male,,20,01/01/2023,Furniture,N/A
4533,David,20,Male,200,,01/01/2023,Clothing,20
4534,Alice,20,Female,100,40,nan,nan,15
4535,Eve,30,Male,300,nan,InvalidDate,nan,5
4536,Charlie,20,Male,300,,InvalidDate,nan,N/A
4537,David,35,Other,,,01/01/2023,nan,N/A
4538,Eve,20,Female,400,,nan,nan,10
4539,Charlie,,Male,400,20,01/01/2023,Clothing,5
4540,David,25,Male,200,40,nan,Grocery,15
4541,Charlie,,nan,100,10,nan,nan,20
4542,Eve,30,nan,100,40,15/02/2023,Furniture,15
4543,Bob,20,nan,,,InvalidDate,Clothing,10
4544,Eve,20,Male,,40,InvalidDate,Electronics,15
4545,Alice,35,Male,400,,15/02/2023,Grocery,20
4546,Charlie,20,nan,100,40,15/02/2023,Furniture,5
4547,Bob,,Other,100,30,15/02/2023,nan,10
4548,Charlie,30,Other,100,40,01/01/2023,Clothing,N/A
4549,Charlie,25,Other,200,10,01/01/2023,Clothing,N/A
4550,David,20,Other,200,10,01/01/2023,nan,5
4551,Alice,25,Female,,40,01/01/2023,Furniture,15
4552,Charlie,20,nan,400,40,01/01/2023,Clothing,N/A
4553,Eve,30,Male,300,20,InvalidDate,Grocery,10
4554,Eve,,nan,400,40,InvalidDate,Furniture,20
4555,David,30,Other,200,10,nan,nan,15
4556,Alice,25,Male,200,30,InvalidDate,Furniture,20
4557,Alice,20,Female,nan,10,15/02/2023,Furniture,15
4558,Eve,25,nan,300,20,InvalidDate,Electronics,10
4559,Bob,,Male,100,40,15/02/2023,nan,20
4560,David,30,Male,300,30,InvalidDate,Grocery,10
4561,David,25,Other,300,10,01/01/2023,nan,20
4562,Eve,25,Other,300,30,InvalidDate,Electronics,15
4563,Eve,,nan,nan,nan,nan,nan,10
4564,Bob,20,Female,200,10,01/01/2023,nan,15
4565,Bob,25,Male,100,,01/01/2023,Grocery,15
4566,Alice,,Other,300,30,nan,Electronics,20
4567,David,20,nan,100,40,InvalidDate,nan,20
4568,David,20,Other,300,40,InvalidDate,nan,10
4569,Eve,30,nan,200,40,nan,Clothing,N/A
4570,Alice,,Other,100,,01/01/2023,nan,5
4571,David,20,Female,400,40,nan,Grocery,20
4572,Alice,30,Male,200,20,15/02/2023,Clothing,15
4573,Alice,35,Other,100,10,15/02/2023,Electronics,5
4574,Eve,,Male,300,10,InvalidDate,Furniture,10
4575,Alice,35,nan,300,30,01/01/2023,Grocery,5
4576,Bob,20,Female,200,,15/02/2023,Electronics,5
4577,Bob,,Male,200,10,nan,Clothing,N/A
4578,Charlie,30,Other,300,,InvalidDate,Furniture,N/A
4579,Eve,20,Male,100,30,InvalidDate,Electronics,5
4580,Charlie,,Male,400,40,01/01/2023,Grocery,N/A
4581,Bob,,nan,,30,15/02/2023,Clothing,N/A
4582,Charlie,35,Female,200,20,InvalidDate,Grocery,5
4583,Eve,20,Female,300,40,nan,Grocery,20
4584,Eve,30,Male,100,40,15/02/2023,Clothing,N/A
4585,Alice,30,Male,200,40,InvalidDate,nan,5
4586,David,20,nan,100,30,InvalidDate,Grocery,20
4587,Alice,20,Male,200,20,15/02/2023,Clothing,N/A
4588,Eve,25,nan,300,,15/02/2023,Grocery,5
4589,Bob,35,Female,100,30,01/01/2023,nan,N/A
4590,Bob,20,Female,300,10,nan,Clothing,20
4591,Alice,20,nan,100,10,01/01/2023,Electronics,5
4592,Eve,25,Male,200,30,01/01/2023,Electronics,20
4593,Bob,25,Female,,,nan,Electronics,15
4594,Eve,,Other,,10,nan,Furniture,10
4595,Bob,30,nan,400,,01/01/2023,Grocery,15
4596,Eve,35,Female,400,40,15/02/2023,Grocery,N/A
4597,Charlie,,Female,300,30,nan,Clothing,20
4598,Eve,20,Female,100,40,01/01/2023,Furniture,5
4599,Eve,25,Other,400,10,15/02/2023,Grocery,20
4600,Alice,30,Other,200,,InvalidDate,Clothing,N/A
4601,Charlie,,Other,,40,15/02/2023,nan,5
4602,David,30,Male,100,10,01/01/2023,Grocery,15
4603,Alice,25,nan,,20,nan,Grocery,20
4604,David,,Male,100,40,15/02/2023,nan,10
4605,Bob,,Other,400,20,15/02/2023,nan,N/A
4606,David,30,nan,400,20,15/02/2023,Grocery,N/A
4607,Eve,25,Male,300,10,nan,nan,20
4608,David,20,Male,100,30,nan,Clothing,15
4609,Alice,,Male,200,nan,15/02/2023,Grocery,15
4610,Alice,20,Other,400,10,15/02/2023,Grocery,10
4611,David,25,Female,300,40,01/01/2023,Electronics,10
4612,Alice,,nan,400,,nan,Grocery,20
4613,Alice,,Other,,30,15/02/2023,Electronics,5
4614,David,20,nan,400,10,nan,nan,15
4615,Charlie,35,Other,100,30,nan,nan,5
4616,Charlie,20,Male,300,40,nan,Clothing,5
4617,Bob,20,Male,100,10,01/01/2023,Electronics,20
4618,Alice,35,Female,200,40,InvalidDate,Grocery,10
4619,David,25,Female,200,,nan,Electronics,5
4620,Alice,25,nan,400,,nan,nan,20
4621,Eve,,Female,300,30,15/02/2023,nan,10
4622,Alice,30,Female,300,30,nan,Clothing,5
4623,Alice,30,nan,300,,InvalidDate,nan,5
4624,Charlie,,Other,300,20,nan,Electronics,10
4625,David,30,Female,400,,01/01/2023,Grocery,10
4626,Alice,20,Other,100,10,15/02/2023,Grocery,N/A
4627,Charlie,20,Male,400,40,InvalidDate,Electronics,N/A
4628,Bob,35,Female,100,,01/01/2023,Clothing,20
4629,Charlie,35,Male,,,InvalidDate,Grocery,20
4630,Charlie,,Male,,40,15/02/2023,Electronics,15
4631,Charlie,,Other,100,40,nan,Electronics,N/A
4632,Alice,,nan,400,10,15/02/2023,nan,10
4633,Alice,20,Female,200,40,15/02/2023,nan,N/A
4634,Bob,30,Other,400,30,nan,Clothing,20
4635,Eve,,nan,200,,01/01/2023,Clothing,20
4636,Eve,,Male,400,40,InvalidDate,Clothing,20
4637,Eve,20,Female,300,10,01/01/2023,Electronics,10
4638,Bob,20,Male,300,40,nan,Electronics,5
4639,Eve,20,Male,,,InvalidDate,nan,20
4640,Eve,30,Female,,20,nan,Grocery,N/A
4641,Charlie,,nan,100,40,01/01/2023,Clothing,5
4642,Alice,25,nan,200,30,15/02/2023,Furniture,N/A
4643,Alice,25,Female,300,,InvalidDate,Clothing,20
4644,Charlie,,Female,400,10,nan,nan,10
4645,Charlie,,Other,100,,InvalidDate,Electronics,5
4646,Charlie,,Other,400,20,InvalidDate,nan,5
4647,Alice,,Male,300,10,01/01/2023,nan,20
4648,Eve,30,Female,300,20,15/02/2023,nan,20
4649,Charlie,25,nan,300,20,InvalidDate,Furniture,20
4650,Bob,35,Male,300,30,01/01/2023,Furniture,15
4651,Charlie,25,Male,400,40,InvalidDate,Clothing,10
4652,David,25,Male,100,30,15/02/2023,Electronics,10
4653,Charlie,20,Male,300,30,InvalidDate,nan,20
4654,Alice,,nan,,30,15/02/2023,Grocery,15
4655,Charlie,,Male,100,10,01/01/2023,Clothing,20
4656,David,,Female,,40,01/01/2023,Clothing,20
4657,Bob,20,Other,400,40,15/02/2023,nan,10
4658,Eve,30,nan,300,10,15/02/2023,Clothing,15
4659,Charlie,30,Female,100,30,01/01/2023,nan,10
4660,David,35,Female,300,30,15/02/2023,Clothing,20
4661,David,30,Female,300,20,15/02/2023,Electronics,N/A
4662,Bob,30,Other,100,20,nan,Clothing,5
4663,Alice,,Other,300,,InvalidDate,Clothing,20
4664,Charlie,25,Other,300,20,01/01/2023,Grocery,15
4665,David,30,Female,200,40,01/01/2023,Electronics,N/A
4666,Bob,30,Other,200,10,nan,Electronics,15
4667,Eve,20,Male,100,30,15/02/2023,Electronics,20
4668,David,35,Other,100,,15/02/2023,Clothing,20
4669,Bob,20,nan,300,20,15/02/2023,Furniture,5
4670,Alice,,Female,,,01/01/2023,Clothing,15
4671,Alice,25,Female,100,10,nan,nan,N/A
4672,David,35,Male,300,10,InvalidDate,Grocery,5
4673,David,20,Other,nan,nan,nan,Electronics,15
4674,Charlie,30,Other,200,,01/01/2023,nan,20
4675,Bob,30,nan,100,,InvalidDate,nan,5
4676,David,35,Male,300,30,15/02/2023,Furniture,20
4677,Charlie,30,nan,200,40,nan,Electronics,10
4678,Charlie,20,nan,400,20,nan,Clothing,10
4679,David,20,Female,200,20,01/01/2023,Electronics,5
4680,Alice,30,Female,300,20,nan,Grocery,5
4681,Bob,30,Other,,,InvalidDate,Electronics,15
4682,Bob,,Other,400,nan,nan,nan,N/A
4683,Alice,25,nan,400,,01/01/2023,nan,N/A
4684,David,35,Other,400,30,nan,Clothing,10
4685,Bob,20,nan,100,30,InvalidDate,Clothing,10
4686,David,35,Other,300,30,InvalidDate,Clothing,10
4687,David,,Other,400,30,01/01/2023,Grocery,20
4688,Charlie,20,Female,200,10,15/02/2023,Electronics,N/A
4689,Alice,,Female,,30,01/01/2023,Furniture,5
4690,David,,Female,300,30,15/02/2023,Electronics,10
4691,Eve,30,Female,200,30,InvalidDate,Clothing,15
4692,Alice,35,Male,100,20,nan,Grocery,5
4693,Bob,35,Female,400,20,nan,Electronics,5
4694,Charlie,30,Male,200,20,InvalidDate,nan,5
4695,Bob,35,Female,300,40,01/01/2023,Electronics,N/A
4696,Bob,30,Other,200,10,nan,nan,10
4697,Alice,20,nan,100,,01/01/2023,Electronics,15
4698,Bob,,Other,,30,nan,Electronics,20
4699,David,,Other,400,20,15/02/2023,Electronics,15
4700,Bob,35,Male,300,10,nan,Clothing,15
4701,Charlie,25,Female,400,30,15/02/2023,nan,15
4702,Charlie,,nan,400,40,nan,Grocery,20
4703,Eve,30,nan,400,,nan,Furniture,15
4704,Charlie,25,Female,200,30,nan,nan,15
4705,Bob,25,Male,200,,nan,Clothing,10
4706,Charlie,,Male,,30,nan,nan,10
4707,Alice,,Male,100,40,01/01/2023,Grocery,10
4708,Charlie,,nan,300,10,15/02/2023,nan,5
4709,David,30,Male,200,,15/02/2023,Clothing,15
4710,Alice,25,Male,400,,nan,Clothing,N/A
4711,Eve,35,nan,100,10,01/01/2023,Furniture,N/A
4712,David,30,nan,300,,01/01/2023,Grocery,N/A
4713,Bob,20,Other,300,20,InvalidDate,Furniture,20
4714,Bob,,nan,300,10,InvalidDate,Electronics,10
4715,Bob,25,Female,300,40,01/01/2023,Clothing,10
4716,David,30,nan,,30,InvalidDate,Furniture,10
4717,David,20,nan,300,30,15/02/2023,Clothing,20
4718,David,30,Male,100,10,01/01/2023,Clothing,15
4719,Alice,30,Other,200,20,InvalidDate,Electronics,5
4720,Alice,35,Male,100,40,01/01/2023,Clothing,10
4721,Bob,35,Other,400,30,InvalidDate,Furniture,15
4722,Charlie,30,Male,,30,01/01/2023,Grocery,N/A
4723,Bob,20,Female,,20,nan,nan,5
4724,Eve,25,Male,400,,15/02/2023,Furniture,N/A
4725,Alice,25,Male,100,10,InvalidDate,Electronics,15
4726,David,,Female,100,20,nan,nan,15
4727,Alice,,Female,400,20,01/01/2023,Clothing,N/A
4728,David,25,nan,300,20,nan,Furniture,5
4729,Eve,30,Male,300,20,15/02/2023,nan,N/A
4730,Eve,30,Female,200,,InvalidDate,Furniture,N/A
4731,Alice,35,Female,100,40,InvalidDate,Clothing,N/A
4732,David,35,nan,100,20,01/01/2023,Furniture,5
4733,Eve,,Other,400,20,15/02/2023,Electronics,20
4734,Bob,25,Female,400,10,nan,nan,5
4735,Bob,30,Female,300,30,01/01/2023,nan,N/A
4736,David,25,Male,100,,InvalidDate,nan,10
4737,Alice,20,nan,100,20,nan,Furniture,10
4738,Eve,25,Male,,40,01/01/2023,Clothing,15
4739,Alice,20,Other,200,40,nan,Furniture,20
4740,Bob,35,nan,200,40,nan,Furniture,15
4741,Eve,35,Male,300,10,01/01/2023,nan,15
4742,Alice,,Female,100,40,nan,Clothing,10
4743,Charlie,25,Female,,10,nan,Grocery,5
4744,David,25,nan,100,,15/02/2023,Clothing,15
4745,David,20,Female,400,40,15/02/2023,Furniture,15
4746,Charlie,35,Male,300,30,InvalidDate,Electronics,20
4747,Bob,20,nan,200,20,15/02/2023,Clothing,10
4748,Eve,35,Female,100,nan,01/01/2023,nan,5
4749,David,20,Female,300,30,nan,Electronics,20
4750,Charlie,35,Other,200,,InvalidDate,Grocery,5
4751,Charlie,20,Other,100,40,15/02/2023,Grocery,5
4752,Bob,35,nan,,,nan,Electronics,15
4753,Bob,20,Other,300,,01/01/2023,Grocery,20
4754,Alice,25,Male,100,,nan,Electronics,15
4755,David,,Female,200,10,01/01/2023,Furniture,N/A
4756,Alice,20,Female,200,30,nan,Electronics,5
4757,Charlie,,Female,,40,InvalidDate,Furniture,20
4758,Eve,25,nan,300,20,InvalidDate,nan,10
4759,Eve,25,nan,300,40,15/02/2023,nan,15
4760,Bob,35,Other,100,40,15/02/2023,Grocery,N/A
4761,Eve,,Female,200,10,nan,Electronics,N/A
4762,Eve,30,Female,200,10,nan,Furniture,N/A
4763,Eve,35,Female,,,15/02/2023,nan,15
4764,Charlie,,Female,,40,15/02/2023,nan,10
4765,Eve,20,Female,300,30,nan,nan,20
4766,Eve,20,Male,200,10,nan,Grocery,5
4767,Eve,25,Female,100,10,nan,nan,10
4768,Alice,30,Male,400,30,InvalidDate,Clothing,15
4769,Charlie,20,Female,100,10,01/01/2023,Grocery,20
4770,Bob,,nan,,30,01/01/2023,Electronics,5
4771,Alice,,nan,100,20,15/02/2023,Clothing,20
4772,David,20,Male,200,30,InvalidDate,Grocery,5
4773,Charlie,,Female,300,20,nan,Grocery,5
4774,Charlie,,nan,400,,nan,Furniture,N/A
4775,David,25,nan,300,,15/02/2023,Clothing,15
4776,David,30,Female,400,10,15/02/2023,Clothing,10
4777,David,25,Female,400,30,InvalidDate,Clothing,N/A
4778,Bob,30,nan,200,10,01/01/2023,nan,N/A
4779,Eve,,Female,200,30,01/01/2023,nan,20
4780,Charlie,30,Other,,10,nan,Electronics,5
4781,Eve,,Female,,,15/02/2023,Electronics,5
4782,Eve,,nan,400,,InvalidDate,Electronics,20
4783,David,25,nan,,10,nan,nan,15
4784,Bob,25,Male,200,30,01/01/2023,Furniture,5
4785,Alice,35,Other,,40,01/01/2023,Electronics,N/A
4786,Bob,20,nan,400,30,InvalidDate,Grocery,N/A
4787,Eve,35,Other,300,10,nan,nan,5
4788,Bob,35,Female,100,30,InvalidDate,Furniture,5
4789,David,30,nan,,20,nan,Grocery,15
4790,Alice,,Male,200,30,01/01/2023,Grocery,5
4791,David,,nan,300,,15/02/2023,nan,15
4792,Alice,,Male,200,nan,15/02/2023,Clothing,N/A
4793,Eve,20,Other,,20,01/01/2023,Furniture,15
4794,Alice,30,Male,400,30,15/02/2023,nan,5
4795,Alice,30,Female,100,40,15/02/2023,Clothing,10
4796,Alice,,Female,100,30,nan,nan,5
4797,Bob,35,Female,300,,InvalidDate,nan,10
4798,Bob,20,nan,100,,nan,Grocery,N/A
4799,Eve,35,Female,400,10,InvalidDate,nan,20
4800,Alice,25,Female,200,,InvalidDate,Clothing,N/A
4801,Charlie,30,nan,400,10,15/02/2023,Grocery,N/A
4802,Eve,30,Other,300,,InvalidDate,Clothing,N/A
4803,Alice,35,Female,300,,InvalidDate,Clothing,15
4804,Alice,20,Female,100,40,01/01/2023,Grocery,N/A
4805,Bob,30,nan,400,10,InvalidDate,Clothing,20
4806,Eve,35,Other,200,10,01/01/2023,Electronics,5
4807,Alice,20,Other,400,,nan,nan,10
4808,Alice,35,Other,200,10,15/02/2023,Grocery,N/A
4809,Eve,20,nan,200,,InvalidDate,Grocery,10
4810,Charlie,,Male,400,,01/01/2023,Electronics,N/A
4811,Eve,20,Male,,30,nan,Electronics,15
4812,Eve,25,Female,400,10,nan,Electronics,10
4813,Charlie,,Female,200,20,nan,Electronics,N/A
4814,Eve,35,Female,300,10,01/01/2023,Furniture,N/A
4815,Alice,,Male,300,10,01/01/2023,Grocery,20
4816,Eve,,nan,100,40,15/02/2023,Clothing,20
4817,Charlie,35,Female,300,20,InvalidDate,Grocery,20
4818,David,35,nan,,20,nan,Grocery,15
4819,Eve,25,Female,200,40,15/02/2023,Grocery,10
4820,Bob,35,nan,400,40,01/01/2023,Electronics,15
4821,Alice,30,nan,400,10,15/02/2023,Electronics,5
4822,Alice,30,Male,,30,nan,Furniture,N/A
4823,Bob,25,nan,300,40,nan,Grocery,N/A
4824,Bob,20,Other,200,20,15/02/2023,nan,N/A
4825,Eve,20,Male,300,20,nan,Furniture,20
4826,Bob,30,Female,100,10,01/01/2023,Electronics,N/A
4827,David,35,Male,300,30,nan,Grocery,20
4828,Charlie,25,Other,100,,InvalidDate,Electronics,5
4829,Bob,20,Other,400,40,InvalidDate,Clothing,15
4830,Bob,20,nan,200,40,nan,Electronics,15
4831,David,,Other,100,10,15/02/2023,Electronics,15
4832,Alice,30,Other,300,30,nan,Furniture,20
4833,Alice,35,Other,300,20,InvalidDate,Clothing,10
4834,Eve,25,Other,400,20,01/01/2023,nan,10
4835,David,20,Female,,,InvalidDate,nan,5
4836,Charlie,,Female,,20,nan,nan,10
4837,Charlie,30,Male,300,40,nan,Grocery,5
4838,David,30,nan,,,15/02/2023,nan,N/A
4839,Charlie,25,Female,200,30,nan,Grocery,15
4840,Alice,20,Other,,,nan,Electronics,20
4841,Charlie,25,nan,200,30,01/01/2023,nan,5
4842,Charlie,25,Female,300,20,01/01/2023,Furniture,20
4843,David,,Male,300,10,01/01/2023,Clothing,20
4844,David,30,Other,300,,15/02/2023,Clothing,15
4845,Charlie,35,nan,400,,15/02/2023,Electronics,N/A
4846,Bob,30,Female,,40,InvalidDate,Clothing,N/A
4847,David,30,nan,100,40,15/02/2023,Clothing,10
4848,Eve,,Female,100,30,01/01/2023,Electronics,N/A
4849,Eve,35,Male,300,10,15/02/2023,Electronics,15
4850,Alice,20,Other,,40,nan,Electronics,20
4851,Charlie,35,Male,200,40,15/02/2023,Furniture,5
4852,Bob,20,Other,100,20,nan,Electronics,5
4853,Alice,35,Other,300,20,InvalidDate,Electronics,N/A
4854,Charlie,25,nan,100,40,nan,Electronics,10
4855,David,35,Female,100,30,01/01/2023,nan,5
4856,Eve,,Male,100,10,InvalidDate,nan,10
4857,Bob,20,Male,300,40,InvalidDate,Furniture,5
4858,Eve,30,Male,300,30,InvalidDate,Furniture,10
4859,David,,nan,400,30,01/01/2023,Clothing,10
4860,Charlie,20,nan,400,40,nan,nan,20
4861,David,20,nan,400,30,InvalidDate,Furniture,15
4862,David,30,Other,100,,01/01/2023,Furniture,5
4863,Eve,25,Male,,30,InvalidDate,Clothing,N/A
4864,Bob,,Other,300,40,InvalidDate,Electronics,15
4865,David,30,Male,400,30,01/01/2023,Grocery,20
4866,Eve,30,Male,,40,15/02/2023,Clothing,20
4867,Bob,25,Female,400,20,InvalidDate,Grocery,20
4868,Charlie,,Male,400,40,15/02/2023,Clothing,N/A
4869,Charlie,30,nan,,30,InvalidDate,Clothing,5
4870,Alice,25,nan,400,40,15/02/2023,Electronics,5
4871,Eve,,nan,100,10,nan,Furniture,10
4872,Bob,35,Female,100,40,15/02/2023,nan,10
4873,David,20,Female,100,40,15/02/2023,Clothing,10
4874,Charlie,25,Other,200,10,15/02/2023,Electronics,N/A
4875,Bob,20,Male,400,10,15/02/2023,Grocery,15
4876,Eve,35,Male,200,10,nan,Furniture,5
4877,Alice,30,nan,300,,01/01/2023,Clothing,10
4878,Charlie,30,nan,,40,15/02/2023,Grocery,N/A
4879,Bob,,nan,300,10,01/01/2023,Clothing,N/A
4880,Bob,25,nan,200,10,InvalidDate,nan,10
4881,Bob,25,nan,100,20,01/01/2023,nan,20
4882,Eve,,nan,400,,15/02/2023,Furniture,20
4883,Eve,20,Male,400,40,01/01/2023,Grocery,20
4884,Eve,30,Female,100,30,nan,nan,10
4885,David,30,nan,400,,nan,Electronics,N/A
4886,Bob,25,Male,,,15/02/2023,Furniture,N/A
4887,Charlie,25,nan,,20,01/01/2023,Clothing,5
4888,Eve,,Other,,40,InvalidDate,Grocery,20
4889,Eve,35,Other,300,40,nan,Grocery,10
4890,Bob,20,Male,100,10,15/02/2023,Electronics,5
4891,Eve,35,Female,nan,10,nan,nan,N/A
4892,David,35,Other,200,,15/02/2023,Grocery,5
4893,David,25,Other,,20,01/01/2023,Electronics,20
4894,Eve,25,Female,300,40,01/01/2023,Electronics,15
4895,Bob,25,Other,200,20,01/01/2023,Clothing,20
4896,Bob,35,nan,100,30,01/01/2023,Electronics,20
4897,Bob,20,Female,100,40,01/01/2023,Furniture,10
4898,Alice,25,Other,,10,15/02/2023,Grocery,15
4899,Eve,30,Female,200,,nan,Furniture,15
4900,Bob,20,nan,200,20,InvalidDate,Electronics,15
4901,David,30,Other,,10,nan,Electronics,N/A
4902,Charlie,20,Male,,,01/01/2023,Furniture,5
4903,Charlie,25,Other,400,10,nan,Clothing,N/A
4904,Bob,,Other,400,40,nan,Electronics,15
4905,Charlie,25,nan,,20,15/02/2023,Furniture,10
4906,Charlie,35,Male,300,30,InvalidDate,Furniture,20
4907,Alice,35,Male,400,10,InvalidDate,Grocery,20
4908,David,20,Male,,20,01/01/2023,Clothing,N/A
4909,David,35,nan,200,40,15/02/2023,nan,N/A
4910,Alice,25,nan,400,10,15/02/2023,Furniture,10
4911,Alice,30,nan,300,40,15/02/2023,Grocery,20
4912,Charlie,25,nan,100,30,15/02/2023,nan,N/A
4913,Eve,20,nan,200,30,15/02/2023,Grocery,5
4914,Charlie,35,Male,300,,InvalidDate,Grocery,N/A
4915,Alice,30,Female,300,,InvalidDate,Clothing,N/A
4916,David,,nan,300,,nan,Electronics,15
4917,Charlie,30,Female,200,40,InvalidDate,Clothing,5
4918,Eve,30,Other,300,,15/02/2023,nan,5
4919,Charlie,25,Other,100,20,nan,Clothing,10
4920,Bob,,nan,400,40,InvalidDate,Electronics,15
4921,Charlie,20,Other,200,40,nan,Clothing,5
4922,Alice,20,Female,300,,InvalidDate,Clothing,15
4923,David,30,Other,,,01/01/2023,Clothing,15
4924,David,30,Other,400,40,InvalidDate,Furniture,20
4925,Alice,35,Female,200,30,nan,Furniture,5
4926,Bob,,Other,,30,01/01/2023,Clothing,20
4927,Alice,30,nan,,,15/02/2023,Electronics,N/A
4928,Charlie,35,Female,300,30,nan,Electronics,N/A
4929,Alice,,Female,200,20,15/02/2023,Electronics,20
4930,Alice,20,Male,300,20,15/02/2023,Electronics,N/A
4931,Bob,35,Male,100,20,nan,Grocery,20
4932,Charlie,,Female,,40,15/02/2023,Clothing,10
4933,Eve,35,Female,100,40,nan,Clothing,15
4934,Eve,30,Male,300,40,nan,Grocery,10
4935,David,25,nan,400,40,InvalidDate,Electronics,5
4936,Alice,20,Other,,40,01/01/2023,nan,10
4937,David,30,Other,400,,15/02/2023,nan,10
4938,Bob,30,Other,200,30,15/02/2023,Grocery,N/A
4939,Eve,,Female,,,01/01/2023,nan,20
4940,Alice,35,nan,100,30,01/01/2023,Furniture,5
4941,Bob,20,Male,400,,01/01/2023,Clothing,N/A
4942,Bob,30,nan,200,20,01/01/2023,nan,5
4943,Alice,,nan,,10,01/01/2023,Furniture,15
4944,Bob,20,Other,200,40,InvalidDate,Clothing,20
4945,Alice,35,Male,100,10,nan,Furniture,N/A
4946,Alice,30,nan,,10,01/01/2023,Clothing,10
